1,-69.24305555555549
2,-54.111111111111114
3,-68.72916666666666
4,-68.97222222222221
5,-64.65277777777767
6,-71.63888888888881
7,-33.11111111111107
8,-10.472222222222198
9,-69.05555555555559
10,-71.6666666666666
11,-62.44444444444434
12,-72.23611111111103
13,-71.29166666666659
14,-9.65277777777777
15,-36.597222222222214
16,-21.388888888888886
17,-7.56944444444443
18,-27.222222222222168
19,-18.791666666666625
20,-40.555555555555465
21,-9.041666666666671
22,-43.33333333333334
23,-63.94444444444439
24,-32.09722222222217
25,-39.30555555555545
26,-69.15277777777773
27,-68.875
28,-16.43055555555552
29,-69.54166666666663
30,-70.79166666666654
31,-41.694444444444436
32,-71.04166666666653
33,-69.79166666666663
34,-2.76388888888889
35,-43.763888888888864
36,-6.166666666666661
37,-65.88888888888891
38,-68.15277777777773
39,-28.86111111111112
40,-69.77777777777774
41,-67.94444444444439
42,-52.24999999999994
43,-65.90277777777773
44,-62.069444444444365
45,-69.7777777777777
46,-69.86111111111109
47,-17.06944444444444
48,-32.61111111111106
49,-17.58333333333332
50,-52.958333333333336
51,-9.69444444444443
52,-52.76388888888883
53,-45.93055555555553
54,-70.94444444444433
55,-70.90277777777771
56,-70.6527777777777
57,-70.77777777777773
58,-13.930555555555543
59,-70.54166666666663
60,-8.583333333333321
61,-65.94444444444434
62,-37.041666666666664
63,-41.902777777777786
64,-29.194444444444386
65,-69.68055555555551
66,-71.02777777777779
67,-66.986111111111
68,-21.444444444444418
69,-50.44444444444432
70,-30.236111111111097
71,-67.24999999999996
72,-69.40277777777773
73,-63.06944444444435
74,-71.486111111111
75,-35.34722222222215
76,-35.152777777777736
77,-70.68055555555546
78,-35.55555555555552
79,-36.40277777777773
80,-71.68055555555546
81,-70.47222222222221
82,-62.29166666666666
83,-71.74999999999994
84,-65.5694444444444
85,-54.902777777777715
86,-65.486111111111
87,-41.08333333333331
88,-57.069444444444315
89,-68.6249999999999
90,-36.63888888888886
91,-26.888888888888868
92,-65.19444444444439
93,-49.55555555555548
94,-67.6388888888888
95,-66.8611111111111
