1,-27.555555555555568
2,-103.6527777777778
3,-108.55555555555551
4,-109.26388888888881
5,-107.68055555555557
6,-108.7499999999999
7,-101.8333333333333
8,-103.27777777777771
9,-107.90277777777777
10,-24.958333333333343
11,-107.5138888888888
12,-107.95833333333331
13,-107.55555555555553
14,-101.77777777777769
15,-43.29166666666667
16,-43.847222222222136
17,-104.02777777777774
18,-57.88888888888884
19,-109.7916666666666
20,-54.2499999999999
21,-104.81944444444431
22,-48.40277777777771
23,-103.361111111111
24,-50.97222222222217
25,-106.98611111111111
26,-103.44444444444431
27,-106.61111111111109
28,-107.7916666666666
29,-108.2916666666666
30,-53.83333333333327
31,-100.59722222222223
32,-105.26388888888891
33,-105.40277777777769
34,-105.47222222222214
35,-108.62499999999996
36,-107.52777777777767
37,-109.12499999999994
38,-103.02777777777767
39,-106.15277777777766
40,-107.81944444444436
41,-108.26388888888883
42,-107.95833333333329
43,-60.62499999999997
44,-60.611111111111036
45,-107.87499999999994
46,-50.819444444444436
47,-105.23611111111106
48,-37.54166666666664
49,-107.16666666666657
50,-107.36111111111109
51,-17.1388888888889
52,-109.11111111111106
53,-107.97222222222214
54,-107.48611111111106
55,-104.93055555555551
56,-109.98611111111101
57,-107.68055555555553
58,-105.611111111111
59,-106.74652777777776
60,-104.6666666666666
61,-104.81944444444437
62,-105.70833333333327
63,-104.15277777777769
64,-53.638888888888815
65,-58.736111111111086
66,-106.9444444444444
67,-56.40277777777774
68,-107.98611111111101
69,-109.8888888888888
70,-109.87499999999989
71,-108.65277777777766
72,-105.40277777777776
73,-107.66666666666663
74,-101.90277777777781
75,-106.98611111111114
76,-108.69444444444439
77,-110.5694444444444
78,-109.49999999999996
79,-104.44444444444433
80,-108.05555555555554
81,-107.29166666666664
82,-43.52777777777771
83,-107.66666666666666
84,-31.59722222222221
85,-105.90277777777771
86,-52.86111111111106
87,-109.3472222222221
88,-108.24999999999994
89,-107.62499999999994
90,-101.34722222222226
91,-107.81944444444446
92,-47.569444444444464
93,-105.13888888888886
94,-105.99999999999991
95,-107.41666666666663
96,-15.583333333333321
97,-109.02777777777769
98,-37.24999999999995
99,-107.73611111111116
100,-59.55555555555552
101,-105.97222222222221
102,-105.98611111111111
103,-99.11111111111101
104,-29.222222222222182
105,-62.69444444444447
106,-105.38888888888887
107,-97.44444444444437
108,-108.68055555555549
109,-31.805555555555536
110,-36.499999999999986
111,-106.11111111111106
112,-108.9722222222222
113,-106.69444444444439
114,-104.73611111111097
115,-109.29166666666663
116,-53.50000000000004
117,-109.09722222222219
118,-30.12499999999999
119,-17.83333333333333
120,-107.56944444444437
121,-43.62500000000001
122,-109.56944444444444
123,-54.986111111111036
124,-108.13888888888889
125,-17.79166666666665
126,-23.249999999999993
127,-108.29166666666657
128,-50.097222222222214
129,-56.27777777777774
130,-32.36111111111108
131,-107.72222222222229
132,-109.74999999999991
133,-108.68055555555551
134,-108.34722222222214
135,-109.09722222222214
136,-107.5694444444444
137,-106.27777777777764
138,-108.65277777777774
139,-109.16666666666669
140,-104.04166666666657
141,-60.805555555555515
142,-37.541666666666586
143,-109.41666666666663
144,-65.01388888888881
145,-46.09722222222219
146,-105.62499999999993
147,-56.54166666666658
148,-109.04166666666657
149,-21.819444444444443
150,-106.11111111111107
151,-108.15277777777773
152,-107.41666666666657
153,-108.20833333333329
154,-105.65277777777769
155,-40.88888888888886
156,-105.52777777777781
157,-108.51388888888883
158,-26.319444444444454
159,-105.02777777777762
160,-57.63888888888879
161,-110.0277777777777
162,-34.77777777777776
163,-108.80555555555546
164,-106.63888888888883
165,-110.05555555555549
166,-22.888888888888882
167,-108.72222222222219
168,-107.69444444444441
169,-55.87499999999996
170,-105.81944444444443
171,-105.52777777777774
172,-105.75000000000003
173,-110.08333333333326
174,-108.0555555555555
175,-103.95833333333334
176,-110.24999999999997
177,-108.44444444444441
178,-108.66666666666663
179,-38.8888888888889
180,-109.2222222222222
181,-53.45833333333325
182,-107.41666666666667
183,-100.90277777777766
184,-48.43055555555548
185,-102.23611111111104
186,-19.125
187,-107.08333333333331
188,-106.90277777777771
189,-110.37499999999994
190,-54.61111111111104
191,-110.62499999999997
192,-45.930555555555465
193,-109.33333333333321
194,-109.01388888888881
195,-37.58333333333329
196,-102.40277777777771
197,-109.74999999999997
198,-106.5694444444444
199,-63.23611111111109
200,-107.37499999999997
201,-94.44444444444436
202,-107.31944444444439
203,-107.9305555555555
204,-109.37499999999989
205,-109.12499999999989
206,-102.02777777777766
207,-26.944444444444454
208,-28.430555555555525
209,-61.88888888888885
210,-17.91666666666666
211,-108.84722222222214
212,-60.79166666666659
213,-23.0
214,-95.73611111111109
215,-108.62499999999994
216,-105.66666666666669
217,-40.6111111111111
218,-109.08333333333326
219,-109.68055555555546
220,-109.2916666666666
221,-26.93055555555555
222,-109.90277777777769
223,-20.097222222222214
224,-108.3194444444444
225,-47.597222222222214
226,-107.81944444444437
227,-107.72222222222217
228,-108.87499999999994
229,-19.194444444444432
230,-21.319444444444407
231,-107.93055555555554
232,-106.3333333333333
233,-107.11111111111117
234,-109.09722222222211
235,-109.19444444444436
236,-109.36111111111104
237,-106.56944444444446
238,-107.23611111111103
239,-108.12499999999997
240,-25.93055555555551
241,-29.222222222222204
242,-107.16666666666663
243,-108.63888888888883
244,-49.152777777777715
245,-107.97222222222214
246,-108.26388888888881
247,-56.38888888888882
248,-109.99999999999989
249,-40.94444444444441
250,-108.5972222222221
251,-105.61111111111093
252,-107.61111111111114
253,-23.999999999999982
254,-106.7916666666666
255,-42.63888888888885
256,-51.16666666666665
257,-107.08333333333329
258,-44.152777777777764
259,-20.444444444444454
260,-108.0833333333332
261,-101.97222222222231
262,-105.611111111111
263,-51.04166666666659
264,-108.94444444444436
265,-24.15277777777779
266,-109.26388888888883
267,-63.80555555555549
268,-104.08333333333334
269,-108.7222222222222
270,-108.05555555555557
271,-35.01388888888886
272,-102.44444444444437
273,-105.40277777777771
274,-109.5138888888888
275,-107.06944444444436
276,-109.37499999999994
277,-110.05555555555549
278,-109.6388888888888
279,-108.63888888888883
280,-36.666666666666636
281,-27.430555555555518
282,-106.90277777777774
283,-108.73611111111109
284,-104.33333333333321
285,-104.66666666666657
286,-108.9027777777777
287,-108.93055555555551
288,-108.65277777777774
289,-107.59722222222224
290,-41.90277777777774
291,-52.236111111111065
292,-108.13888888888889
293,-17.79166666666664
294,-107.6944444444444
295,-109.05555555555549
296,-108.79166666666666
297,-109.63888888888877
298,-107.48611111111106
299,-106.19444444444437
300,-34.16666666666664
301,-100.1527777777777
302,-42.11111111111108
303,-108.41666666666663
304,-42.02777777777773
305,-109.40277777777769
306,-28.875000000000025
307,-108.55555555555549
308,-109.5138888888888
309,-38.93055555555552
310,-109.38888888888877
311,-109.29166666666659
312,-106.90277777777771
313,-108.04166666666657
